SiteID,StoreNumber,City,State,Address,MatchMethod,CoordinateDistanceMiles,CandidateCount
303624,1234,Monticello,KY,175 Walmart Plaza Dr,Unique store number,0,1
304372,2547,Monticello,NY,41 Anawana Lake Rd,Unique store number,0,1
303492,2771,Monticello,IN,1088 W Broadway St,Unique store number,0,1
302734,348,Monticello,AR,427 Highway 425 N,Unique store number,0,1
654798,3624,Monticello,MN,9320 Cedar St,Unique store number,0,1
304650,1887,Montoursville,PA,1015 N Loyalsock Ave,Unique store number,0,1
706596,3227,Monument,CO,16218 Jackson Creek Pkwy,Unique store number,0,1
316176,2393,Oklahoma City,OK,640 SE 4th St,Unique store number,0,1
304531,277,Oklahoma City,OK,501 SW 19th St,Unique store number,0,1
304169,1355,Morehead City,NC,300 Nc Highway 24,Unique store number,0,1
867286,5766,Morgan Hill,CA,170 Cochrane Plz,Unique store number,0,1
302735,8,Morrilton,AR,1621 N Business 9,Unique store number,0,1
303218,1047,Morrow,GA,6065 Jonesboro Rd,Unique store number,0,1
305242,2007,Moses Lake,WA,1005 N Stratford Rd,Unique store number,0,1
873618,952,Moultrie,GA,641 Veterans Pkwy S,Unique store number,0,1
2735359,5944,Mount Laurel,NJ,934 Route 73,Unique store number,0,1
304651,2365,Mount Pocono,PA,3271 Route 940,Unique store number,0,1
2151125,4849,Mountain Iron,MN,8580 Rock Ridge Dr,Unique store number,0,1
303322,2782,MOUNTAIN HOME,ID,2745 American Legion Blvd,Unique store number,0,1
303994,871,Mountain View,MO,101 W Us Highway 60,Unique store number,0,1
305298,1571,Mukwonago,WI,250 Wolf Run,Unique store number,0,1
305471,2973,Plano,TX,115 W FM 544,Unique store number,0,1
304172,515,Murphy,NC,93 Rick Ramsey St,Unique store number,0,1
302659,660,Muscle Shoals,AL,301 Avalon Ave,Unique store number,0,1
704470,3876,Muskegon,MI,3285 Henry St,Unique store number,0,1
304533,517,Mustang,OK,951 E State Highway 152,Unique store number,0,1
646620,5319,MacArthur,WV,1881 Robert C Byrd Dr,Unique store number,0,1
304445,1927,Macedonia,OH,8160 Macedonia Commons Blvd,Unique store number,0,1
303386,197,Macomb,IL,1730 E Jackson St,Unique store number,0,1
303211,1076,Macon,GA,1401 Gray Hwy,Unique store number,0,1
303210,1153,Macon,GA,6020 Harrison Rd,Unique store number,0,1
303985,783,Macon,MO,705 E Briggs Dr,Unique store number,0,1
523885,2890,Macon,GA,5955 Zebulon Rd,Unique store number,0,1
305188,2565,Madison Heights,VA,197 Madison Heights Sq,Unique store number,0,1
304826,366,Madisonville,TN,4525 Highway 411,Unique store number,0,1
305031,446,Madisonville,TX,1620 E Main St,Unique store number,0,1
304072,1192,Magee,MS,1625 Simpson Highway 49,Unique store number,0,1
2151154,4706,Magna,UT,3555 S 8400 W,Unique store number,0,1
302730,83,Magnolia,AR,60 79 Byp N,Unique store number,0,1
303986,453,Malden,MO,1007 N Douglass St,Unique store number,0,1
302731,127,Malvern,AR,1910 Martin Luther King Blvd,Unique store number,0,1
304272,1921,Manahawkin,NJ,525 Hwy 72 W,Unique store number,0,1
866825,1825,Manassas,VA,8386 Sudley Rd,Unique store number,0,1
466395,3573,Manassas,VA,9401 Liberia Ave,Unique store number,0,1
867306,1177,Ballwin,MO,201 Highlands Boulevard Dr,Unique store number,0,1
303291,1506,Manchester,IA,1220 W Main St,Unique store number,0,1
302983,1891,Manchester,CT,420 Buckland Hills Dr,Unique store number,0,1
304250,2399,Manchester,NH,725 Gold St,Unique store number,0,1
304827,308,Manchester,TN,2518 Hillsboro Blvd,Unique store number,0,1
303620,545,Manchester,KY,240 Manchester Square Shpg Ctr,Unique store number,0,1
1947840,2033,Mandan,ND,1000 Old Red Trl NW,Unique store number,0,1
866914,5832,Mandeville,LA,3009 E Causeway Approach,Unique store number,0,1
303912,1473,Mankato,MN,1881 E Madison Ave,Unique store number,0,1
304738,1017,Manning,SC,2010 Paxville Hwy,Unique store number,0,1
305469,2397,Mansfield,TX,2951 Matlock Rd,Unique store number,0,1
2090388,3169,Manor,TX,11923 Us Highway 290 E,Unique store number,0,1
304644,1945,Mansfield,PA,1169 S Main St,Unique store number,0,1
897386,284,Mansfield,TX,930 N Walnut Creek Dr Ste 800,Unique store number,0,1
787662,323,Mansfield,LA,7292 Highway 509,Unique store number,0,1
304446,1539,Mansfield,OH,359 N Lexington Springmill Rd,Unique store number,0,1
680103,5471,Mansfield,OH,2485 Possum Run Rd,Unique store number,0,1
302859,1840,Manteca,CA,1205 S Main St,Unique store number,0,1
303913,2882,Maple Grove,MN,9451 Dunkirk Ln N,Unique store number,0,1
303292,1509,Maquoketa,IA,103 E Carlisle,Unique store number,0,1
378058,5031,TUCSON,AZ,8280 N Cortaro Rd,Unique store number,0,1
305034,781,Marble Falls,TX,2700 Us Highway 281,Unique store number,0,1
303074,1375,Marianna,FL,2255 Highway 71,Unique store number,0,1
303213,1181,Marietta,GA,1785 Cobb Pkwy S,Unique store number,0,1
303214,1766,Marietta,GA,3100 Johnson Ferry Rd,Unique store number,0,1
304447,2078,Marietta,OH,804 Pike St,Unique store number,0,1
745548,3611,Marietta,GA,6520 Ernest W Barrett Pkwy SW,Unique store number,0,1
670777,5390,Marietta,GA,210 Cobb Pkwy S,Unique store number,0,1
2103623,5815,Marietta,GA,2909 Austell Rd SW Ste 100,Unique store number,0,1
303206,937,Marietta,GA,2795 Chastain Meadows Pkwy,Unique store number,0,1
305288,2545,Marinette,WI,2900 Roosevelt Rd,Unique store number,0,1
2303781,1294,Marion,IN,3240 S Western Ave,Unique store number,0,1
305190,1336,Marion,VA,1193 N Main St,Unique store number,0,1
1278623,1694,Marion,NC,2875 Sugar Hill Rd,Unique store number,0,1
304448,1750,Marion,OH,1546 Marion Mount Gilead Rd,Unique store number,0,1
304739,1829,Mullins,SC,305 Commerce Dr,Unique store number,0,1
303387,216,Marion,IL,2802 Outer Road Dr,Unique store number,0,1
680067,3630,Marion,IA,5491 Business Highway 151,Unique store number,0,1
2333623,4654,Marion,AR,2100 St Hwy 77,Unique store number,0,1
303696,1128,Mansura,LA,7162 Highway 1,Unique store number,0,1
305035,320,Marlin,TX,600 N State Highway 6,Unique store number,0,1
303861,2079,Marquette,MI,3225 Us Highway 41 W,Unique store number,0,1
303293,581,Marshalltown,IA,2802 S Center St,Unique store number,0,1
305339,1703,Martinsburg,WV,800 Foxcroft Ave,Unique store number,0,1
787646,4423,Martinsburg,WV,5680 Hammonds Mill Rd,Unique store number,0,1
305191,1243,Martinsville,VA,976 Commonwealth Blvd,Unique store number,0,1
303488,1356,Martinsville,IN,410 Grand Valley Blvd,Unique store number,0,1
304449,1595,Marysville,OH,555 Colemans Crossing Blvd,Unique store number,0,1
533891,2595,Marysville,WA,8924 Quilceda Blvd,Unique store number,0,1
303552,341,Marysville,KS,1174 Pony Express Hwy,Unique store number,0,1
1947859,3801,Marysville,WA,8713 64th St NE,Unique store number,0,1
466399,5136,Marysville,CA,1131 N Beale Rd,Unique store number,0,1
749734,4223,Maryville,TN,2410 Us Highway 411 S,Unique store number,0,1
303989,801,Maryville,MO,1605 S Main St,Unique store number,0,1
305340,2849,Mason,WV,320 Mallard Ln,Unique store number,0,1
304367,1946,Massena,NY,43 Stephenville St,Unique store number,0,1
304450,2914,Massillon,OH,1 Massillon Marketplace Dr SW,Unique store number,0,1
303390,481,Mattoon,IL,101 Dettro Dr,Unique store number,0,1
303621,430,Mayfield,KY,1225 Paris Rd,Unique store number,0,1
304275,2108,Mays Landing,NJ,4620 Black Horse Pike,Unique store number,0,1
303622,1569,Maysville,KY,240 Wal Mart Way,Unique store number,0,1
304528,151,McAlester,OK,432 S George Nigh Expy,Unique store number,0,1
305038,397,McAllen,TX,1200 E Jackson Ave,Unique store number,0,1
305037,452,McAllen,TX,2800 W Nolana Ave,Unique store number,0,1
2151134,6098,McAllen,TX,800 E Nolana Ave,Unique store number,0,1
2278616,6786,McAllen,TX,5700 N 23rd St,Unique store number,0,1
304073,1025,McComb,MS,1608 Veterans Blvd,Unique store number,0,1
528098,5211,McKinney,TX,5001 Mckinney Ranch Pkwy,Unique store number,0,1
304582,1843,McMinnville,OR,2375 NE Highway 99w,Unique store number,0,1
1331116,668,McMinnville,TN,915 N Chancery St,Unique store number,0,1
303553,993,McPherson,KS,205 S Centennial Dr,Unique store number,0,1
832972,3201,McDonough,GA,135 Willow Ln,Unique store number,0,1
304645,1656,Meadville,PA,16086 Conneaut Lake Rd,Unique store number,0,1
680071,5346,Mebane,NC,1318 Mebane Oaks Rd,Unique store number,0,1
304646,1886,Mechanicsburg,PA,6520 Carlisle Pike Ste 550,Unique store number,0,1
305192,1525,MECHANICSVILLE,VA,7430 Bell Creek Rd,Unique store number,0,1
304451,1894,Medina,OH,4141 Pearl Rd,Unique store number,0,1
303076,1702,MELBOURNE,FL,1000 N Wickham Rd,Unique store number,0,1
616757,5365,MELBOURNE,FL,3950 N Wickham Rd,Unique store number,0,1
616758,5366,MELBOURNE,FL,3550 S Babcock St,Unique store number,0,1
303050,956,Satellite Beach,FL,1001 E Eau Gallie Blvd,Unique store number,0,1
303075,974,MELBOURNE,FL,845 Palm Bay Rd NE,Unique store number,0,1
4370992,1484,Melissa,TX,1950 McKinney St,Unique store number,0,1
302733,67,Mena,AR,600 Highway 71 N,Unique store number,0,1
304452,1857,Mentor,OH,9303 Mentor Ave,Unique store number,0,1
302862,2039,Merced,CA,3055 Loughborough Dr,Unique store number,0,1
304075,1271,Meridian,MS,2400 Highway 19 N,Unique store number,0,1
303320,2862,Meridian,ID,4051 E Fairview Ave,Unique store number,0,1
1947852,3093,Meridian,ID,795 W Overland Rd,Unique store number,0,1
2455520,3990,Meridian,MS,3310 Highway 39 N Ste A,Unique store number,0,1
2208306,5841,Meridian,ID,5001 N Ten Mile Rd,Unique store number,0,1
304074,981,Meridian,MS,1733 2nd St S,Unique store number,0,1
2118902,1366,Merrill,WI,505 S Pine Ridge Ave,Unique store number,0,1
303489,1618,Merrillville,IN,2936 E 79th Ave,Unique store number,0,1
303077,771,Merritt Island,FL,1500 E Merritt Island Cswy,Unique store number,0,1
302782,1646,Mesa,AZ,6131 E Southern Ave,Unique store number,0,1
302781,2482,Mesa,AZ,857 N Dobson Rd,Unique store number,0,1
513535,2767,Mesa,AZ,4505 E Mckellips Rd,Unique store number,0,1
302780,2768,Mesa,AZ,1955 S Stapley Dr,Unique store number,0,1
746323,3799,Mesa,AZ,240 W Baseline Rd,Unique store number,0,1
746327,3833,Mesa,AZ,1606 S Signal Butte Rd,Unique store number,0,1
764445,3846,Mesa,AZ,2725 E Mckellips Rd,Unique store number,0,1
513530,5257,Mesa,AZ,5122 E University Dr,Unique store number,0,1
513533,5332,Mesa,AZ,730 E Mckellips Rd,Unique store number,0,1
537495,5304,Mesa,AZ,1916 S Lindsay Rd,Unique store number,0,1
654803,5428,Mesa,AZ,1710 S Greenfield Rd,Unique store number,0,1
561038,5349,Mesa,AZ,8335 E Guadalupe Rd,Unique store number,0,1
305041,2976,Mesquite,TX,915 N Town East Blvd,Unique store number,0,1
683228,3847,Mesquite,NV,1120 W Pioneer Blvd,Unique store number,0,1
2455527,5824,Mesquite,TX,1951 Military Pkwy,Unique store number,0,1
305040,789,Mesquite,TX,200 Us Highway 80 E,Unique store number,0,1
2108573,248,Mexia,TX,1406 E Milam St,Unique store number,0,1
303990,25,Mexico,MO,4820 S Clark St,Unique store number,0,1
312117,3269,Mexico,ME,258 River Rd,Unique store number,0,1
2221313,2907,Opa Locka,FL,3791 NW 167th St,Unique store number,0,1
705110,3397,Miami,FL,17650 NW 2nd Ave,Unique store number,0,1
304368,2156,Middle Island,NY,750 Middle Country Rd,Unique store number,0,1
745545,3308,Middleburg,FL,1580 Branan Field Rd,Unique store number,0,1
1936462,5820,Middleburg,FL,2570 County Road 220,Unique store number,0,1
646597,5387,MIDDLEFIELD,OH,15050 S Springdale Ave,Unique store number,0,1
303623,739,Middlesboro,KY,US Hwy 25 E & St Hwy 441,Unique store number,0,1
304369,1959,MIDDLETOWN,NY,470 Hwy 211 E,Unique store number,0,1
377790,3571,MIDDLETOWN,OH,2900 Towne Blvd,Unique store number,0,1
826928,3802,Middletown,DE,705 Middletown Warwick Rd,Unique store number,0,1
763267,4450,Louisville,KY,12981 Shelbyville Rd,Unique store number,0,1
303862,2619,Midland,MI,910 Joe Mann Blvd,Unique store number,0,1
670769,3645,Midland,TX,200 W Interstate 20,Unique store number,0,1
305043,608,Midland,TX,4517 N Midland Dr,Unique store number,0,1
305193,1969,Midlothian,VA,900 Walmart Way,Unique store number,0,1
305194,2808,Midlothian,VA,12200 Chattanooga Plz,Unique store number,0,1
746343,4279,Midlothian,TX,400 N Highway 67,Unique store number,0,1
305141,2207,Midvale,UT,7250 S Union Park Ave,Unique store number,0,1
1100959,5863,Oklahoma City,OK,7520 E Reno Ave,Unique store number,0,1
304833,104,MILAN,TN,15427 S First St,Unique store number,0,1
303001,1741,Milford,DE,939 N Dupont Blvd,Unique store number,0,1
304647,2064,Milford,PA,220 Hwy 6 & Hwy 209,Unique store number,0,1
764663,5294,Milford,CT,1365 Boston Post Rd,Unique store number,0,1
751488,5499,Milford,OH,201 Chamber Dr,Unique store number,0,1
762874,4318,Millbrook,AL,145 Kelley Blvd,Unique store number,0,1
303216,1121,Milledgeville,GA,2592 N Columbia St,Unique store number,0,1
304834,94,Millington,TN,8445 Us Highway 51 N,Unique store number,0,1
302863,2119,Milpitas,CA,301 Ranch Dr,Unique store number,0,1
4370253,2467,Milton,FL,4239 Berryhill Rd,Unique store number,0,1
4360126,2983,Milton,FL,6275 Highway 90,Unique store number,0,1
303079,990,Milton,FL,4965 Highway 90,Unique store number,0,1
305293,2452,Milwaukee,WI,401 E Capitol Dr,Unique store number,0,1
305295,2828,Milwaukee,WI,3355 S 27th St,Unique store number,0,1
303699,87,Minden,LA,1379 Homer Rd,Unique store number,0,1
305296,2510,Minocqua,WI,8760 Northridge Way,Unique store number,0,1
303080,1511,Hollywood,FL,1800 S University Dr,Unique store number,0,1
303491,2678,Mishawaka,IN,316 Indian Ridge Blvd,Unique store number,0,1
305046,395,Mission,TX,2410 E Expressway 83,Unique store number,0,1
2219702,6850,Mission,TX,1006 N Bryan Rd,Unique store number,0,1
304109,2147,Missoula,MT,4000 Hwy 93 S,Unique store number,0,1
304110,3259,Missoula,MT,3555 Mullan Rd,Unique store number,0,1
305047,2505,Missouri City,TX,5501 Highway 6,Unique store number,0,1
1490972,5449,Missouri City,TX,9929 Highway 6,Unique store number,0,1
304764,2990,Mitchell,SD,1101 E Spruce St,Unique store number,0,1
2219690,4210,Mobile,AL,1300 N University Blvd,Unique store number,0,1
787692,4581,Mobile,AL,2500 Dawes Rd,Unique store number,0,1
2090544,4648,Mobile,AL,6575 Airport Blvd,Unique store number,0,1
466458,5098,Mobile,AL,1970 S University Blvd,Unique store number,0,1
2311837,5740,Mobile,AL,2570 Government Blvd,Unique store number,0,1
302654,853,Mobile,AL,685 Schillinger Rd S,Unique store number,0,1
302652,866,Mobile,AL,5245 Rangeline Service Rd S,Unique store number,0,1
302653,991,Mobile,AL,101 E I65 Service Rd S,Unique store number,0,1
304166,1096,Mocksville,NC,261 Cooper Creek Dr,Unique store number,0,1
302864,1587,MODESTO,CA,2225 Plaza Pkwy,Unique store number,0,1
1788424,3046,Modesto,CA,1421 Coffee Rd,Unique store number,0,1
826935,5710,Modesto,CA,3848 MCHENRY AVE,Unique store number,0,1
304370,2531,Mohegan Lake,NY,3133 E Main St,Unique store number,0,1
303392,2231,Moline,IL,3930 44th Avenue Dr,Unique store number,0,1
304649,1883,Monaca,PA,3942 Brodhead Rd,Unique store number,0,1
304740,1146,Moncks Corner,SC,511 N Highway 52,Unique store number,0,1
303992,48,Monett,MO,885 E Us Highway 60,Unique store number,0,1
303700,1193,Monroe,LA,2701 Louisville Ave,Unique store number,0,1
1100973,1790,Monroe,MI,2150 N Telegraph Rd,Unique store number,0,1
304371,2637,Monroe,NY,288 Larkin Dr,Unique store number,0,1
2208405,2919,Monroe,LA,4430 Desiard St,Unique store number,0,1
2208408,3745,Monroe,LA,1840 Mckeen Pl,Unique store number,0,1
2190445,5628,Monroe,WA,19191 N Kelsey St,Unique store number,0,1
303217,780,Monroe,GA,2050 W Spring St,Unique store number,0,1
305297,802,Monroe,WI,300 6th Ave W,Unique store number,0,1
304167,877,Monroe,NC,2406 W Roosevelt Blvd,Unique store number,0,1
845286,1493,Monroeville,AL,3371 S Alabama Ave,Unique store number,0,1
303915,1858,Montevideo,MN,3001 E Highway 7,Unique store number,0,1
765687,4286,Montgomery,IL,2000 Orchard Rd,Unique store number,0,1
751487,4407,Montgomery,AL,10710 Chantilly Pkwy,Unique store number,0,1
2333626,4672,Montgomery,AL,1600 Federal Dr,Unique store number,0,1
2345898,4691,Montgomery,AL,8035 Vaughn Rd,Unique store number,0,1
302657,930,Montgomery,AL,3801 Eastern Blvd,Unique store number,0,1
302656,938,Montgomery,AL,6495 Atlanta Hwy,Unique store number,0,1
302964,1058,Montrose,CO,16750 S Townsend Ave,Unique store number,0,1
2403294,4644,Coraopolis,PA,7500 University Blvd,Unique store number,0,1
305341,2696,MOOREFIELD,WV,11 Harness Rd,Unique store number,0,1
304168,1156,Mooresville,NC,169 Norman Station Blvd,Unique store number,0,1
2360422,4431,Mooresville,NC,966 E Iredell Ave,Unique store number,0,1
466387,5104,Dayton,OH,1701 W Dorothy Ln,Unique store number,0,1
1279340,1139,Morehead,KY,200 Walmart Way,Unique store number,0,1
670782,5193,Moreno Valley,CA,12721 Moreno Beach Dr,Unique store number,0,1
2219707,7099,Morgan City,LA,1002 Highway 70,Unique store number,0,1
303626,257,Morganfield,KY,901 Us Highway 60 E,Unique store number,0,1
2059580,1060,Morganton,NC,G120 Morganton Heights Blvd,Unique store number,0,1
2303775,7304,Morganton,NC,1001 N Green St,Unique store number,0,1
708014,2083,Morgantown,WV,75 Retail Cir,Unique store number,0,1
2303758,3215,Morgantown,WV,5605 University Town Centre Dr,Unique store number,0,1
303393,844,Morris,IL,333 E Us Route 6,Unique store number,0,1
2333650,5467,Morristown,TN,1997 Buffalo Trl,Unique store number,0,1
2219513,6370,Morristown,TN,4331 W Andrew Johnson Hwy,Unique store number,0,1
304835,685,Morristown,TN,475 Crockett Trace Dr,Unique store number,0,1
1947863,4147,Morrisville,NC,3560 Davis Dr,Unique store number,0,1
856156,4250,Morrisville,NC,1001 Shiloh Glenn Dr,Unique store number,0,1
595456,5157,Morton,IL,155 E Courtland St,Unique store number,0,1
303321,5869,Moscow,ID,2470 W Pullman Rd 2,Unique store number,0,1
302658,394,MOULTON,AL,15445 Al Highway 24,Unique store number,0,1
2108581,2852,Moundsville,WV,10 Walmart Dr,Unique store number,0,1
304171,1039,Mount Airy,NC,2241 Rockford St,Unique store number,0,1
303794,2551,Mount Airy,MD,209 E Ridgeville Blvd,Unique store number,0,1
303081,705,Mount Dora,FL,17030 Us Highway 441,Unique store number,0,1
866915,4482,Mount Juliet,TN,300 Pleasant Grove Rd Ste 600,Unique store number,0,1
760313,3701,Mount Olive,NC,308 Nc Highway 55 W,Unique store number,0,1
305048,131,Mount Pleasant,TX,2311 S Jefferson Ave,Unique store number,0,1
303295,784,Mount Pleasant,IA,1045 N Grand Ave,Unique store number,0,1
303627,1140,Mount Sterling,KY,499 Indian Mound Dr,Unique store number,0,1
303394,224,Mount Vernon,IL,110 Davidson Rd,Unique store number,0,1
897384,2596,Mount Vernon,WA,2301 Freeway Dr,Unique store number,0,1
2182445,7249,Mount Vernon,MO,500 W Mount Vernon Blvd,Unique store number,0,1
303993,88,Mountain Grove,MO,2100 N Main Ave,Unique store number,0,1
302736,11,MOUNTAIN HOME,AR,65 Wal Mart Dr Ste 2,Unique store number,0,1
302737,1114,Mountain View,AR,409 Sylamore Ave,Unique store number,0,1
302865,2280,Mountain View,CA,600 Showers Dr,Unique store number,0,1
304652,2611,Mount Pleasant,PA,2100 Summit Ridge Plz,Unique store number,0,1
766604,4384,Mount Pleasant,SC,3000 Proprietors Pl,Unique store number,0,1
